15151,alekowzay
15152,alekowzi
15153,alekowzi
15154,alekozai
15155,alekozai
15156,alekoz
15157,alekozay
15158,alekozi
15159,alekozi
15160,ale kozi
15161,alekozi
15162,alekozo goshkhana
15163,alekozo gosh khanah
15164,alekozo goskhana
15165,alek robat
15166,alekza'i
15167,alemankotkay
15168,`aleman kotkay
15169,`aleman kotkey
15170,`aleman kowtkay
15171,`alemi
15172,alemlik
15173,alen
15174,alenjak
15175,alezgerew
15176,algad
15177,algad
15178,al'gamchi
15179,alghamchi
15180,alghamci
15181,algho'i
15182,alghoi
15183,alghoi
15184,algho'i
15185,alghowan
15186,alghucak
15187,alghuchak
15188,alghu'i
15189,al'goy
15190,al'gui
15191,`aliabad
15192,aliabad
15193,`aliabad
15194,aliabad
15195,`aliabad
15196,aliabad
15197,`aliabad
15198,aliabad
15199,`aliabad
15200,aliabad
15201,`aliabad
15202,aliabad
15203,`ali abad
15204,`aliabad
15205,aliabad
15206,`aliabad
15207,`aliabad
15208,aliabad
15209,`ali abad
15210,`aliabad
15211,aliabad
15212,`ali abad
15213,`aliabad
15214,aliabad
15215,`ali abad
15216,`aliabad
15217,aliabad
15218,`ali abad
15219,`aliabad
15220,aliabad
15221,`aliabad
15222,aliafgan
15223,`ali afghan
15224,`ali bahram
15225,alibakhram
15226,`ali bayg
15227,`alibazid
15228,`ali bazid
15229,`alibeg
15230,`ali beg
15231,`alibeg
15232,`ali beg
15233,`alibeg
15234,`ali beg
15235,alibek
15236,alibek
15237,`alibek
15238,alibek
15239,`alibeyg
15240,`alibeyg
15241,`ali beyg
15242,`alibeyk
15243,`ali cap
15244,ali chah karez
15245,`ali chah kariz
15246,`ali chap
15247,ali chap karez
15248,`alidad
15249,alidad
15250,`alidad-e karbala'ey
15251,`alidad-e karbala'i
15252,`alidade karbala'i
15253,alidadi-karbalai
15254,`alidad kalay
15255,`ali dad kelay
15256,alidaya
15257,`ali daya
15258,`ali dayah
15259,`alidost
15260,`ali dost
15261,`alidost
15262,`ali dost
15263,`ali dust
15264,`ali dust
15265,alidzham
15266,alidzhankala
15267,alidzhankheyl'
15268,alif
15269,alifbayrdi
15270,alif khel
15271,alifkheyl'
15272,alifkheyl'
15273,alif safed
15274,alifshah kala
15275,alif shah kala
15276,alifshakhkala
15277,alifshakhkala
15278,aliga
15279,aligada
15280,`ali gada
15281,aligah
15282,`aligai kala
15283,`aligak
15284,aligak
15285,aligaykala
15286,`aligay kala
15287,`ali gol
15288,`aligol
15289,`ali gul
15290,`aligul
15291,aligul'
15292,`ali gul
15293,`alijam
15294,`ali jan
15295,`alijan
15296,`alijan
15297,`ali jan
15298,`ali jan kala
15299,`alijankhel
15300,`ali jan khel
15301,`alijan kheyl
15302,alikaku
15303,`ali kaku
15304,alikala
15305,`ali kala
15306,alikalacha
15307,`ali kalay
15308,`ali kelay
15309,alikhafa
15310,`ali khafa
15311,`ali khafah
15312,`ali khan
15313,`ali khan
15314,alikhan
15315,`ali khan
15316,`ali khane
15317,`alikhani
15318,alikhani
15319,`alikhankhel
15320,`ali khan khel
15321,alikhankheyl'
15322,`alikhan kheyl
15323,alikhankote
15324,`alikhan kote
15325,`ali khan kowti
15326,`ali khan za'i
15327,`ali khan zai
15328,alikhanzay
15329,`ali khan zay
15330,alikhanzi
15331,`ali khehl
15332,alikhel
15333,`ali khel
15334,alikhel
15335,`ali khel
15336,`alikhel
15337,`ali khel
15338,`alikhel
15339,`ali khel
15340,`alikhel
15341,`ali khel
15342,`ali khel
15343,alikhel
15344,`ali khel
15345,alikhel
15346,`ali khel
15347,alikhel
15348,`ali khel
15349,`ali khel
15350,alikhel
15351,`ali khel
15352,`alikhel
15353,`ali khel
15354,`ali khel
15355,`alikhel
15356,`ali khel
15357,ali khel
15358,alikheyl'
15359,`alikheyl
15360,alikheyl'
15361,`alikheyl
15362,alikheyl'
15363,`alikheyl
15364,alikheyl'
15365,alikheyl'
15366,`alikheyl
15367,alikheyl'
15368,`alikheyl
15369,alikheyl'
15370,`ali kheyl
15371,alikheyl'
15372,`ali kheyl
15373,alikheyl'
15374,`ali kheyl
15375,`alikheyl
15376,alikheyl'
15377,`alikheyl
15378,alikheyl'
15379,alikheyl'
15380,`ali kheyl
15381,`ali kheyl
15382,alikhodzha
15383,`alikhvajeh
15384,`alikhwaja
15385,`ali khwajah
15386,`alikoh
15387,`ali koh
15388,alikokh
15389,alikot
15390,`ali kot
15391,`ali kot
15392,`ali kowt
15393,alikozai
15394,alik rabat
15395,alik ribat
15396,`alikuh
15397,`alikuzo gushkhaneh
15398,alikzai
15399,alikzay
15400,alilala
15401,`ali lala
15402,alili
15403,alim
15404,`ali mangu
15405,`aliman kotkay
15406,alimansur
15407,`ali mansur
15408,`alimardankhan bagat
15409,`ali mardan khan bagat
15410,`alimardan khan-e bagat
15411,alim gul
15412,`alimi
15413,`alimiran
15414,`ali miran
15415,alimka
15416,alimkah
15417,`alim khan
15418,`ali moghol
15419,`ali moghowl
15420,`ali moghul
15421,ali-mogul
15422,`ali mohammad kalay
15423,`ali mohammad kalay
15424,`ali mohammad kelay
15425,`ali mohammad kelay
15426,alimohammad-khel
15427,`ali mohammad khel
15428,alimohammad-khel
15429,`ali mohammad kheyl
15430,`ali mohammed kalay
15431,`alimohammed-khel
15432,ali mughul
15433,`ali mughul
15434,`ali muhammad kelay
15435,`ali muhammad khel
15436,alimukhamed-kalay
15437,alimukhammed-kalay
15438,alimukhammed-kheyl'
15439,alindzhak
15440,alingal
15441,alingal'
15442,`alingar
15443,`ali niazi
15444,`ali niyazi
15445,alinjak
15446,alin'yazi
15447,`ali nyazi
15448,`ali nyazi
15449,`ali qarca
15450,`aliqarcha
15451,`aliqarchah
15452,`ali qarchah
15453,`ali qutan
15454,alisad
15455,`alisah
15456,alisaidkheyl'
15457,alisang
15458,alisang
15459,ali sangi
15460,alisangi
15461,`ali sangi
15462,`ali-saydkhel
15463,`ali sayyid khel
15464,`alisekh
15465,aliser 'alaqadari
15466,aliser
15467,`ali ser
15468,`aliser
15469,ali ser kalay
15470,`ali serza`i
15471,`ali serzay
15472,`ali seyyed kheyl
15473,`alishad
15474,alishad
15475,`alishah
15476,`ali shah
15477,alishahr
15478,alishakh
15479,`alishang
15480,alishang
15481,`ali shang
15482,alishang
15483,alishar
15484,`ali shaykh
15485,`ali shayr
15486,`ali shayr
15487,`ali shayr kelay
15488,`ali shayrzai
15489,`alishekh
15490,alisheralakadari
15491,`ali sher `alaqahdari
15492,alisher
15493,`ali sher
15494,alisher
15495,`ali sher
15496,alisherkalay
15497,`ali sher kelay
15498,`ali sherzai
15499,alisherzai
15500,ali-sherzay
15501,'alisheykh
15502,`ali sheyr
15503,`alishing
15504,`ali shir `alaqehdari
15505,`ali shir
15506,`ali shir
15507,`ali shir kalay
15508,`ali shirza'i
15509,`ali shirzayi
15510,`ali shirzayi
15511,`ali surni
15512,`alitak
15513,alitak
15514,`ali taliri kalay
15515,ali taliri kalay
15516,`ali taliri kelay
15517,alivat
15518,aliw
15519,aliwat
15520,`ali wat
15521,`ali wat
15522,`alizabu
15523,alizabu
15524,`ali zabu
15525,`aliza`i
15526,`alizai
15527,alizai
15528,`ali zai
15529,`aliza'i
15530,`alizai
15531,`ali zai
15532,`aliza'i
15533,`ali za'i
15534,`aliza'i kalay
15535,alizai-kalay
15536,`alizai kelay
15537,alizay
15538,alizay
15539,`ali zay
15540,`ali zay
15541,`alizay
15542,`alizayi
15543,`alizayi
15544,`alizayi
15545,alizayi
15546,`ali zayi
15547,alizayo kalay
15548,alizayu-kalay
15549,`alizayu kelay
15550,alizhgiriw
15551,`alizi
15552,alizi
15553,`alizi
15554,alizi
15555,alkhan
15556,alkowzi
15557,alkozai
15558,al'kozi
15559,alkozi
15560,alkozi
15561,alkozo kalay
15562,alkozo kelay
15563,al'kozukalay
15564,alkunagh
15565,alkuzo kalay
15566,alla beg
15567,allah balah
15568,allah beg
15569,allah beyg
15570,allah chapan
15571,allahdad
15572,allah dad
15573,allahdad kelay
15574,allahdad khune
15575,allahdad khuni
15576,allah ghuli
15577,allahnur kalay
15578,`allah nur kelay
15579,allahqoli
15580,allah qoli
15581,allahsang
15582,allah sang-e `olya
15583,allah sang-e sufla
15584,allah sang-e `ulya
15585,allah wali
15586,allahwas
15587,allah was
15588,allah yar
15589,allah yar khel
15590,allah yar khel
15591,allahyar kheyl
15592,allakh
15593,allakhdad
15594,allakhdadkhune
15595,allakhguli
15596,allakhkuli
15597,allakhvas
15598,allani
15599,allauddini-bala
15600,allauddin-karez
15601,allaudini-pain
15602,alma
15603,`almagay
15604,almah
15605,almah sayyid
15606,almah shakh
15607,almalek
15608,almalik
15609,almara
15610,almarah
15611,almar
15612,almar bazar
15613,almareh
15614,almarkhel
15615,almar khel
15616,almar kheyl
15617,al'mas
15618,almas
15619,al'masang
15620,alma sang
15621,al'mased
15622,almased
15623,almasha
15624,almashakh
15625,almasid
15626,al'maskha
15627,almas khel
15628,al'maskheyl'
15629,almaskheyl
15630,al'matay
15631,almatay
15632,almaysh
15633,almes
15634,almes
15635,al'mesh
15636,almesh
15637,al'mesh
15638,almesh
15639,almijoy
15640,almijuy
15641,almoghowl
15642,almoghul
15643,alodad
15644,alogak
15645,alo kala
15646,alo kalay
15647,alokawal
15648,alo kelay
15649,alokhel
15650,alokowzi
15651,alokozi
15652,alomari
15653,alowdad
15654,alowgak
15655,alowzi
15656,alozai
15657,alozi
15658,alqajar
15659,alsandar
15660,al'tak
15661,altak
15662,al'tamur
15663,altamur
15664,altamur
15665,al'tan
15666,altan
15667,al'tarangak
15668,altarangak
15669,al'targana
15670,al'targanagak
15671,al'targanak
15672,al'targangak
15673,altarghana
15674,altarghana
15675,altarghanagak
15676,altar ghanagak
15677,altarghanagak
15678,altarghanah
15679,altarghanah
15680,altarghanahgak
15681,altarghanahgak
15682,altarghaneh
15683,altarghanehgak
15684,altar ghaneh gak
15685,altarghanehgak
15686,altar ghangak
15687,altarghangak
15688,altarghu
15689,al'targu
15690,al'tatu
15691,altatu
15692,altatu
15693,altee
15694,altibai
15695,alti bay
15696,alti bulaq
15697,altibulaq tozkan
15698,alti bulaq tuzkan
15699,al'tigi
15700,altigi
15701,alti gombaz
15702,alti gonbad
15703,alti gumbaz
15704,alti gunbad
15705,alti khvajeh
15706,alti khvajeh
15707,alti khwaja
15708,alti khwaja
15709,alti khwajah
15710,alti khwajah
15711,altimur
15712,altygumbaz
15713,aluca
15714,aluca
15715,aluca bulaq
15716,alucakham
15717,alucha
15718,aluchah
15719,aluchah
15720,aluchah bulaq
15721,aluchah kham
15722,aluchakham
15723,alucheh
15724,alucheh
15725,alucheh bolaq
15726,alugak
15727,alugak
15728,alugak
15729,alukala
15730,alukalay
15731,alu khel
15732,alukhel
15733,alu khel
15734,alu khel
15735,alukhel
15736,alu khel
15737,alu khel
15738,alukhel
15739,alu khel
15740,alu khel `olya
15741,alu khel sufla
15742,alukheyl'
15743,alu kheyl
15744,alukheyl'
15745,alukheyl
15746,alukheyl'
15747,alukheyl
15748,alukheyl'
15749,alukheyl'
15750,alu kheyl
15751,alukozai
15752,alukozi
15753,alumari
15754,alunji
15755,alur
15756,al'vakul'
15757,alva qowl
15758,alwaqol
15759,alwa qol
15760,alwaqowl
15761,alyakhel
15762,al'yakheyl'
15763,alyakheyl
15764,alyukozu
15765,amachina
15766,`ama china
15767,`ama cina
15768,amadchina
15769,amad chinah
15770,amad cina
15771,amad kalay
15772,amad kelay
15773,amag
15774,`amah chinah
15775,`amah kelay
15776,`ama kalay
15777,amak
15778,ama khunah
15779,amamkhel
15780,amam kheyl
15781,amana
15782,amanah
15783,amanatbaba
15784,amanat baba
15785,amangowl
15786,aman khan
15787,aman khaneh
15788,amankhel
15789,aman khel
15790,aman khel
15791,amankhel
15792,aman khel
15793,amankhel
15794,aman khel
15795,amankheyl
15796,amankheyl'
15797,amankheyl
15798,amankheyl'
15799,amankheyl'
15800,amankheyl'
15801,amankhune
15802,amankot
15803,aman kot
15804,aman kot
15805,amankot
15806,aman kot
15807,aman kot
15808,aman kowt
15809,amankul'
15810,aman kut
15811,amannullakhan kalay
15812,amanollah kalay
15813,amanollah kariz
15814,amanollah khan kalay
15815,amanollah kur
15816,amanqol
15817,aman qol
15818,amanula-karez
15819,amanullah kalay
15820,amanullah karez
15821,amanullah kelay
15822,amanullah khan kelay
15823,amanullah kor
15824,amanulla-kalay
15825,amanzai
15826,amanzey
15827,amanzi
15828,amar
15829,amaran
15830,amar khan
15831,amar khan kala
15832,amarkhel
15833,amar khel
15834,amar khel
15835,amarkheyl
15836,amarkheyl'
15837,amar kheyl
15838,amar torki
15839,amar turki
15840,amatogay
15841,`ama-toghay
15842,amaysozah
15843,ambadara
15844,ambadarreh
15845,ambah darah
15846,ambakhs
15847,ambakhsh
15848,ambar
15849,ambar
15850,ambar
15851,ambar
15852,ambar
15853,ambaran
15854,ambargai
15855,ambargay
15856,ambargay
15857,ambarkalay
15858,ambar kalay
15859,ambar kelay
15860,ambarkhana
15861,ambarkhanah
15862,ambarkhaneh
15863,`ambarkhel
15864,`ambar khel
15865,`ambar khel
15866,ambarkheyl'
15867,ambarkheyl'
15868,ambarkul'
15869,ambarmela
15870,ambar mela
15871,ambar melah
15872,ambarqol
15873,`ambar samuc
15874,ambarsamuch
15875,`ambar samuch
15876,`ambar sumuch
15877,ambartepa
15878,`ambar tepa
15879,`ambar tepah
15880,amber
15881,ambokhak
15882,ambo khak
15883,ambolagh
15884,ambolaq
15885,ambowlaq
15886,ambulak
15887,ambulaq
15888,amburt
15889,amej
15890,`amel
15891,amesaza
15892,amesoza
15893,amesuzah
15894,amich-e sad khaneh
15895,amij
15896,`amil
15897,amimkalay
15898,amim kalay
15899,amim kelay
15900,amindzhankhune
15901,aminjan khaneh
15902,amin jan khune
15903,aminkala
15904,amin kala
15905,amin kalaca
15906,amin kalacha
15907,amin kalachah
15908,amin kalacheh
15909,aminkhan
15910,amin khan
15911,aminollah chambar
15912,aminulla-chambar
15913,aminullah cambar
15914,aminullah chambar
15915,amin za'i
15916,amirani
15917,amiran kot
15918,amir bonyad
15919,amir bunyad
15920,amirdzhankalay
15921,amirdzhankalay
15922,amirjan kalay
15923,amir jan kalay
15924,amir jan kalay
15925,amirjan kelay
15926,amir jan kelay
15927,amir jan kelay
15928,amir jan kelay
15929,amirkala
15930,amir kala
15931,amir kala
15932,amirkala-galau
15933,amir kala galaw
15934,amir kala galow
15935,amirkhan
15936,amir khan
15937,amir khan
15938,amirkhankalay
15939,amir khan kalay
15940,amir khan kelay
15941,amirkhel
15942,amir khel
15943,amirkhel
15944,amir khel
15945,amirkheyl
15946,amirkheyl'
15947,amirkheyl'
15948,amir kheyl
15949,amir mahbata
15950,amir mahbatah
15951,amir mene
15952,amir mohammadkhan kalay
15953,amir mohammad kor
15954,amir mohammad kowr
15955,amir mohd-khan
15956,amir muhammad khan
15957,amir muhammad  khan
15958,amir muhammad khan kelay
15959,amir muhammad kor
15960,amir-mukhammedkhan-kalay
15961,amir-mukhammed-kor
15962,amlah
15963,amlakumene
15964,amloko mene
15965,amluk kacay
15966,amlukkachay
15967,amluk katsay
15968,amluko mene
15969,`ammah kalay
15970,ammanullakhan kalay
15971,amogay
15972,amoj
15973,amola
15974,amolah
15975,amortak
15976,amortak
15977,amowgay
15978,amowj
15979,amowrtak
15980,ampqna
15981,ampqnah
15982,amrah-i-gerd
15983,amrah-ye gerd
15984,amrah-ye gird
15985,amrakh
15986,amran
15987,`amran khel
15988,amran khel
15989,amrankheyl'
15990,amran kheyl
15991,amray
15992,amrayi-gird
15993,amrey
15994,`amro
15995,amroda
15996,amrodah
15997,amrod
15998,amrod-e `olya
15999,amrod-e sufla
16000,amrode sufla
16001,amrode `ulya
16002,amrotak
16003,amrotak
16004,amrowdeh
16005,amrowtak
16006,amrowtak
16007,amru
16008,amruda
16009,amrud
16010,amrud
16011,amrudeh
16012,amrud-e `olya
16013,amrud-e sofla
16014,amrudi-sufla
16015,amrudi-ulia
16016,amrutak
16017,amrutak
16018,amrutak
16019,amrut
16020,amrut
16021,`amulah
16022,amurd
16023,amurn
16024,amurtak
16025,amzalak
16026,ana
16027,anagay
16028,anagay
16029,anah khel
16030,ana kalay
16031,anakas
16032,anakay
16033,ana kelay
16034,anakhel
16035,ana khel
16036,anakhel
16037,ana khel
16038,ana khel
16039,anakheyl
16040,anakheyl'
16041,ana kheyl
16042,anakheyl'
16043,ana kheyl
16044,an`am kheyl
16045,anankharkha
16046,anarak
16047,anarak
16048,anarak
16049,anar
16050,anarbag
16051,anar bagh
16052,anarbagh
16053,anar bagh
16054,anarbota
16055,anarbotah
16056,anarbuta
16057,anar butah
16058,anardara
16059,anar darah
16060,anardarra
16061,anar darrah
16062,anar darreh
16063,anardzhoy
16064,anardzhoy
16065,anardzhoy
16066,anargai
16067,anargar
16068,anargay
16069,anar jowy
16070,anarjoy
16071,anar joy
16072,anarjoy
16073,anar joy
16074,anarjoy
16075,anar joy
16076,anarjoy
16077,anar joy
16078,anarjoy
16079,anar joy
16080,anarjoy
16081,anar joy
16082,anarjuy
16083,anarjuy
16084,anar juy
16085,anar juy
16086,anarkhel
16087,anar khel
16088,anarkheyl
16089,anarkheyl'
16090,anarkheyl'
16091,anaro tangai
16092,anaro tangay
16093,anartu
16094,anarutangay
16095,anarzar
16096,`anat-e sediq
16097,anat-e sidiq
16098,anava
16099,anavayi-kalan
16100,anave
16101,anawa
16102,anawah
16103,anawah-ye kalan
16104,anawa-i-kalan
16105,anawe
16106,anay
16107,anaysh
16108,`anbar
16109,anbar
16110,`anbar
16111,anbar kalay
16112,`anbar khel
16113,`anbar kheyl
16114,`anbar kheyl
16115,anbar milah
16116,anbarqowl
16117,`anbar samuch
16118,`anbar sumuch
16119,`anbar tappeh
16120,anbuhkhak
16121,ancagal khune
16122,anchagal khune
16123,anchi baghbanan
16124,anda
16125,andab
16126,andah
16127,andaj
16128,andara
16129,andarab
16130,andarab
16131,andarabi
16132,andarabi
16133,andar abi
16134,andarabi
16135,andar abi
16136,andarabi
16137,andarabisat
16138,andarabiya
16139,andar
16140,andar
16141,andar
16142,andar
16143,andar
16144,andaresbay
16145,andaresh bay
16146,andari
16147,andarish bay
16148,andarkala
16149,andar kala
16150,andar kala
16151,andarlacak
16152,andarlachak
16153,andarlachak naw
16154,andarlah chak
16155,andaruk
16156,andarval'
16157,andarwai
16158,andarwal
16159,andarzhir
16160,andaw
16161,anday
16162,anday
16163,andero
16164,andidzhani
16165,andijani
16166,andiro
16167,andkhoi
16168,andkhoy
16169,andkhui
16170,andkhvoy
16171,andoj
16172,andor
16173,andowj
16174,andur
16175,andvam
16176,andwam
16177,andzha
16178,andzh
16179,andzharak
16180,andzharan
16181,andzhirak
16182,andzhirak
16183,andzhiran
16184,andzhir
16185,andzhiri
16186,andzhorak
16187,andzhuman
16188,andzhuman
16189,andzhuman
16190,aneh
16191,anes
16192,anesh
16193,angalak
16194,angal'khune
16195,angarah-e kalan
16196,angarah-ye kalan
16197,angara-i-kalan
16198,angarak
16199,angar
16200,angar
16201,angarchit
16202,angarcit
16203,angarian
16204,angaric
16205,angarik
16206,angaryan
16207,anger kala
16208,angezey
16209,anghiz
16210,angir kala
16211,angizai
16212,angizay
16213,angizi
16214,angoor adda
16215,angorada
16216,angoradah
16217,angor adda
16218,angortak
16219,angoruk
16220,angow kheyl
16221,angu
16222,angukhel
16223,angu khel
16224,angukheyl'
16225,angurada
16226,angur ada
16227,anguradah
16228,angur adah
16229,angur adda
16230,angurah
16231,angurak
16232,angurak
16233,angurak
16234,angurak
16235,angurak
16236,angurak
16237,anguran
16238,angurdara
16239,angur darah
16240,angurdarreh
16241,angurian
16242,anguri
16243,anguri kalay
16244,anguri kelay
16245,anguriyan
16246,angurkala
16247,angur kala
16248,angur kalay
16249,angur kelay
16250,angurkot
16251,angurtak
16252,angur tak
16253,angurtak
16254,anguruk
16255,angur'yan
16256,anguryan
16257,angus
16258,angut
16259,anifikalay
16260,anifi kalay
16261,anifi kelay
16262,ani khan khel
16263,anikhankheyl
16264,anikhankheyl'
16265,anir joi
16266,aniza'i
16267,anizai
16268,anizo kalay
16269,anizo kelay
16270,anizu kalay
16271,anizukulay
16272,anja
16273,anjah
16274,anjal beg
16275,anjal beyg
16276,anj
16277,anj
16278,anjarak
16279,anjaran
16280,anjeh `ali ghori
16281,anjeh
16282,anjhortu
16283,anjhurtu
16284,anjirak
16285,anjirak
16286,anjirak
16287,anjirak
16288,anjiran
16289,anjir
16290,anjir
16291,anjir
16292,anjir
16293,anjiraw
16294,anjirbas
16295,anjirbash
16296,anjirestan
16297,anjiri
16298,anjiristan
16299,anjirow
16300,anjir shali
16301,anjiz
16302,anjoman
16303,anjoman
16304,anjoman
16305,anjorak
16306,anjuman
16307,anjuman
16308,anjuman
16309,anjurak
16310,ankarchak
16311,ankhoi
16312,anowah-ye khurd
16313,anqarcaq
16314,anqarchaq
16315,anvah-ye kalan
16316,anvar
16317,anvarkhan
16318,anvar khan
16319,anvarkhankheyl'
16320,anvar khan kheyl
16321,anva`-ye kalan
16322,anwar
16323,anwar khan
16324,anwarkhankhel
16325,anwar khan khel
16326,anwarkhankheyl
16327,anya qala
16328,anzio kalay
16329,aobabnuruddin
16330,ao bakhsh
16331,ao baksh
16332,ao barik
16333,ao barik
16334,aokal
16335,ao khorak
16336,aokhorak bala
16337,ao khorak-i-bala
16338,aokhorak pain
16339,ao masar
16340,ao mazar
16341,aoshera
16342,apakhan
16343,apa khan
16344,apanuch
16345,apanueh
16346,aparan
16347,apardi
16348,apengal
16349,apiar
16350,apingal
16351,apradi
16352,apsai
16353,aqa ahmad
16354,aqa 'alisams
16355,aqa `alishams
16356,aqa `ali shams
16357,aqa burut
16358,aqa faqir kala
16359,aqaian kalay
16360,aqajan
16361,aqa jan kalay
16362,aqa jan kelay
16363,aqa kalay
16364,aqa kariz
16365,aqa kelay
16366,aqa mahd khan
16367,aqa mirza
16368,aqa mohammad
16369,aqa mohammad kalay
16370,aqa mohammad kalay
16371,aqa mohammad khan
16372,aqa mohammad nurkhan
16373,aqamohammed kalay
16374,aqamohd
16375,aqamohd kalay
16376,aqamohd-khan
16377,aqa mohhammad
16378,aqamoh kalay
16379,aqa muhammad
16380,aqa muhammad kelay
16381,aqa muhammad kelay
16382,aqa muhammad khan
16383,aqa muhammad khan
16384,aqasi
16385,aqayan kalay
16386,aqbal
16387,aqbal-e bala
16388,aqbal-e pa'in
16389,aqbal-i-bala
16390,aqbal-i-pa' in
16391,aq bolaq
16392,aq bolaq qeshlaq
16393,aq bulak
16394,aq bulaq
16395,aq bulaq
16396,aq bulaq
16397,aqbulaq
16398,aq bulaq qeslaq
16399,aq bulaq qishlaq
16400,aq buria
16401,aq burya
16402,aqca
16403,aqcasma
16404,aqcha
16405,aqcha
16406,aqchah
16407,aqchah
16408,aq chashmah
16409,aqchashmeh
16410,aqcheh
16411,aqcheshmeh
16412,aq darah
16413,aq darrah
16414,aq darreh
16415,aq-e `abdol
16416,aq-e `abdul
16417,`aqeb
16418,aq gonbad
16419,aq gonbaz
16420,aq gonbaz
16421,aq gonbaz
16422,aq gozar
16423,aq gumbaz
16424,aqgumbaz
16425,aq gunbad
16426,aq gunbaz
16427,aq gunbaz
16428,aq guzar
16429,aq-i-`abdul
16430,`aqib
16431,aqina
16432,aqineh
16433,aq jar
16434,aqjar
16435,aq kamar
16436,aq koca
16437,aq kochah
16438,aqkotal
16439,aq kotal
16440,aq kotal
16441,aqkowtal
16442,aq kowtal
16443,aq kubruk
16444,aq kucheh
16445,aq kupruk
16446,aq machit
16447,aq macit
16448,aq masjed
16449,aq masjed
16450,aq masjid
16451,aq masjid
16452,aq masjid
16453,aq mastan
16454,aqmast
16455,aq mazar
16456,aq qol
16457,aq qowl
16458,aqrabat
16459,aq rabat
16460,aq rabat
16461,aq ribat
16462,aqro
16463,aqrobat
16464,aq sai
16465,aq sai
16466,aq sakh
16467,aq saray
16468,aq say
16469,aq say
16470,aq say
16471,aqsay `arab
16472,aqsay `arab three
16473,aqsay `arab two
16474,aq shakh
16475,aqshira
16476,aqshirah
16477,aqshireh
16478,aqsira
16479,aqsu(1)
16480,aqsu
16481,aq su
16482,aq talagan
16483,aq talah gan
16484,aq tapa
16485,aq tapah
16486,aq tapah
16487,aq tappeh
16488,aqtas
16489,aqtash
16490,aq tepa
16491,aq tepah
16492,aq toba
16493,`araban
16494,araban
16495,`araban
16496,araban
16497,`arab
16498,arab
16499,`arab
16500,arab
16501,`arab
16502,arab
16503,`arab
16504,`arab
16505,arab bai
16506,`arab bay
16507,`arabha
16508,`arabha
16509,`arabha
16510,`arabha
16511,`arab kakol
16512,`arab kakul
16513,arabkalay
16514,`arab kalay
16515,`arab kelay
16516,arabkha
16517,arabkha
16518,arabkha
16519,`arabkhel
16520,`arab khel
16521,`arabkhel
16522,`arab khel
16523,arabkhel
16524,`arab khel
16525,'arabkhel
16526,`arab khel
16527,`arabkhel
16528,`arab khel
16529,`arabkhel
16530,`arab khel
16531,'arabkhel
16532,`arab khel
16533,`arabkheyl
16534,arabkheyl'
16535,arabkheyl'
16536,`arab kheyl
16537,`arabkheyl
16538,arabkheyl'
16539,`arabkheyl
16540,arabkheyl'
16541,`arabkheyl
16542,arabkheyl'
16543,arabkheyl'
16544,`arab kheyl
16545,arabkheyl'
16546,`arab kheyl
16547,`arab kho
16548,arabkhu
16549,arab khu
16550,`arab koukol
16551,arabkuduk
16552,arabkyshlak
16553,arabmazari
16554,`arab mazari
16555,`arab qeshlaq
16556,arab qeslag
16557,`arab qishlaq
16558,arab qishlaq
16559,`arab qoduk
16560,`arab quduk
16561,arab sakh
16562,`arabsakhel
16563,`arab shah
16564,arab shah bagh
16565,`arab shah-e pa'in
16566,`arab shah-e payan
16567,arab shah-i-payan
16568,`arabshah khel
16569,`arab shah khel
16570,`arabshahkheyl
16571,`arab shah torah khan
16572,`arab shakh
16573,`arabshakhel
16574,arabshakheyl'
16575,aradzi
16576,aradzi
16577,`arahha
16578,arahnas
16579,arah pushtah
16580,arakas
16581,arakash
16582,arakht
16583,aral
16584,aral'
16585,aral
16586,aral'
16587,aral
16588,aral
16589,aral'
16590,aral
16591,aral'
16592,aral
16593,aral'
16594,aram
16595,aramgay
16596,aramghay
16597,aramkhel
16598,aramkhel
16599,aram khel
16600,aram khel
16601,aram kheyl
16602,aramkheyl
16603,aramkheyl'
16604,aramzai
16605,aramzay
16606,aramzi
16607,aranas
16608,arandukalay
16609,arandu kalay
16610,arandu kelay
16611,aranji
16612,aranji
16613,ara poshtah
16614,arapusta
16615,`araq-e `olya
16616,`araq-e sofla
16617,`araq-e sufla
16618,araq-tavilah
16619,araq-tawela
16620,araq-towaylah
16621,arat
16622,aratuna
16623,aratunah
16624,aravu
16625,arawu
16626,aray
16627,arayk qishlaq
16628,arazi
16629,arazi
16630,arbab akbar
16631,arbab-akbar
16632,arbabat
16633,arbab ebrahim
16634,arbab fugar
16635,arbab ibrahim
16636,arbabkalay
16637,arbab kalay
16638,arbab kelay
16639,arbabkhel
16640,arbab khel
16641,arbabkheyl
16642,arbabkheyl'
16643,arbab mawdud
16644,arbab mowdud
16645,arbalan
16646,arbapan
16647,arbi muryani
16648,arbosho katsi
16649,arcagak
16650,arca kotal
16651,arcar
16652,arcatu
16653,arcehkhak
16654,arcehkhaki
16655,arcektu
16656,archagak
16657,archah
16658,archah khaki
16659,archah kotal
16660,archah kowtal
16661,archahtu
16662,archahtu
16663,archa kotal
16664,archar
16665,archatu
16666,archatu
16667,archatu
16668,archektu
16669,archi
16670,archi kham
16671,archiktu
16672,arci
16673,arci kham
16674,ardadkalay
16675,ardar
16676,ardi san
16677,ardi shan
16678,ardzek khel
